ecocyc_id,entity_id,entity_type,mapping_method,source_file
RXN-19778,reaction.ecocyc.RXN-19778,reaction,EcoCyc reaction,reactions.dat
RXN-17847,reaction.ecocyc.RXN-17847,reaction,EcoCyc reaction,reactions.dat
RXN-11843,reaction.ecocyc.RXN-11843,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-638,reaction.ecocyc.TRANS-RXN0-638,reaction,EcoCyc reaction,reactions.dat
RXN0-7219,reaction.ecocyc.RXN0-7219,reaction,EcoCyc reaction,reactions.dat
RXN-20024,reaction.ecocyc.RXN-20024,reaction,EcoCyc reaction,reactions.dat
RXN-19774,reaction.ecocyc.RXN-19774,reaction,EcoCyc reaction,reactions.dat
RXN0-4083,reaction.ecocyc.RXN0-4083,reaction,EcoCyc reaction,reactions.dat
RXN-8182,reaction.ecocyc.RXN-8182,reaction,EcoCyc reaction,reactions.dat
MALIC-NADP-RXN,reaction.ecocyc.MALIC-NADP-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-18388,reaction.ecocyc.RXN-18388,reaction,EcoCyc reaction,reactions.dat
RXN-19381,reaction.ecocyc.RXN-19381,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-585,reaction.ecocyc.TRANS-RXN0-585,reaction,EcoCyc reaction,reactions.dat
RXN0-6725,reaction.ecocyc.RXN0-6725,reaction,EcoCyc reaction,reactions.dat
RXN-22316,reaction.ecocyc.RXN-22316,reaction,EcoCyc reaction,reactions.dat
PHOSPHASERSYN-RXN,reaction.ecocyc.PHOSPHASERSYN-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-14396,reaction.ecocyc.RXN-14396,reaction,EcoCyc reaction,reactions.dat
RXN-14813,reaction.ecocyc.RXN-14813,reaction,EcoCyc reaction,reactions.dat
RXN-8001,reaction.ecocyc.RXN-8001,reaction,EcoCyc reaction,reactions.dat
MANNKIN-RXN,reaction.ecocyc.MANNKIN-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-137,reaction.ecocyc.TRANS-RXN-137,reaction,EcoCyc reaction,reactions.dat
RXN-9789,reaction.ecocyc.RXN-9789,reaction,EcoCyc reaction,reactions.dat
RXN0-304,reaction.ecocyc.RXN0-304,reaction,EcoCyc reaction,reactions.dat
RXN-20002,reaction.ecocyc.RXN-20002,reaction,EcoCyc reaction,reactions.dat
RXN-19737,reaction.ecocyc.RXN-19737,reaction,EcoCyc reaction,reactions.dat
2.7.3.9-RXN,reaction.ecocyc.2.7.3.9-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-278,reaction.ecocyc.RXN0-278,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-118,reaction.ecocyc.TRANS-RXN-118,reaction,EcoCyc reaction,reactions.dat
RXN0-321,reaction.ecocyc.RXN0-321,reaction,EcoCyc reaction,reactions.dat
RXN0-7185,reaction.ecocyc.RXN0-7185,reaction,EcoCyc reaction,reactions.dat
RXN-9790,reaction.ecocyc.RXN-9790,reaction,EcoCyc reaction,reactions.dat
RXN0-7349,reaction.ecocyc.RXN0-7349,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-269,reaction.ecocyc.TRANS-RXN0-269,reaction,EcoCyc reaction,reactions.dat
RXN-23910,reaction.ecocyc.RXN-23910,reaction,EcoCyc reaction,reactions.dat
RXN0-2381,reaction.ecocyc.RXN0-2381,reaction,EcoCyc reaction,reactions.dat
RXN0-5358,reaction.ecocyc.RXN0-5358,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-589,reaction.ecocyc.TRANS-RXN0-589,reaction,EcoCyc reaction,reactions.dat
ALDEHYDE-DEHYDROGENASE-NADP+-RXN,reaction.ecocyc.ALDEHYDE-DEHYDROGENASE-NADP_-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-283,reaction.ecocyc.TRANS-RXN0-283,reaction,EcoCyc reaction,reactions.dat
RXN-8777,reaction.ecocyc.RXN-8777,reaction,EcoCyc reaction,reactions.dat
RXN-25103,reaction.ecocyc.RXN-25103,reaction,EcoCyc reaction,reactions.dat
PYRROLINECARBREDUCT-RXN,reaction.ecocyc.PYRROLINECARBREDUCT-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-7456,reaction.ecocyc.RXN0-7456,reaction,EcoCyc reaction,reactions.dat
RXN-21261,reaction.ecocyc.RXN-21261,reaction,EcoCyc reaction,reactions.dat
DIHYDLIPACETRANS-RXN,reaction.ecocyc.DIHYDLIPACETRANS-RXN,reaction,EcoCyc reaction,reactions.dat
BUTYRYL-COA-DEHYDROGENASE-RXN,reaction.ecocyc.BUTYRYL-COA-DEHYDROGENASE-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-68,reaction.ecocyc.TRANS-RXN-68,reaction,EcoCyc reaction,reactions.dat
OHBUTYRYL-COA-EPIM-RXN,reaction.ecocyc.OHBUTYRYL-COA-EPIM-RXN,reaction,EcoCyc reaction,reactions.dat
FADSYN-RXN,reaction.ecocyc.FADSYN-RXN,reaction,EcoCyc reaction,reactions.dat
DIAMINOPIMEPIM-RXN,reaction.ecocyc.DIAMINOPIMEPIM-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-11135,reaction.ecocyc.RXN-11135,reaction,EcoCyc reaction,reactions.dat
RXN-21422,reaction.ecocyc.RXN-21422,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-226,reaction.ecocyc.TRANS-RXN-226,reaction,EcoCyc reaction,reactions.dat
THIOSULFATE-SULFURTRANSFERASE-RXN,reaction.ecocyc.THIOSULFATE-SULFURTRANSFERASE-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-747,reaction.ecocyc.RXN0-747,reaction,EcoCyc reaction,reactions.dat
OHMETHYLBILANESYN-RXN,reaction.ecocyc.OHMETHYLBILANESYN-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-12002,reaction.ecocyc.RXN-12002,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-155B,reaction.ecocyc.TRANS-RXN-155B,reaction,EcoCyc reaction,reactions.dat
ISOCHORMAT-RXN,reaction.ecocyc.ISOCHORMAT-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-7207,reaction.ecocyc.RXN0-7207,reaction,EcoCyc reaction,reactions.dat
RXN0-382,reaction.ecocyc.RXN0-382,reaction,EcoCyc reaction,reactions.dat
RXN0-6562,reaction.ecocyc.RXN0-6562,reaction,EcoCyc reaction,reactions.dat
RXN-17700,reaction.ecocyc.RXN-17700,reaction,EcoCyc reaction,reactions.dat
RXN0-5513,reaction.ecocyc.RXN0-5513,reaction,EcoCyc reaction,reactions.dat
RXN-18703,reaction.ecocyc.RXN-18703,reaction,EcoCyc reaction,reactions.dat
GLYCOPHOSPHORYL-RXN,reaction.ecocyc.GLYCOPHOSPHORYL-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-462,reaction.ecocyc.TRANS-RXN0-462,reaction,EcoCyc reaction,reactions.dat
RXN0-268,reaction.ecocyc.RXN0-268,reaction,EcoCyc reaction,reactions.dat
RXN0-4721,reaction.ecocyc.RXN0-4721,reaction,EcoCyc reaction,reactions.dat
RXN-14904,reaction.ecocyc.RXN-14904,reaction,EcoCyc reaction,reactions.dat
RXN-14023,reaction.ecocyc.RXN-14023,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-475,reaction.ecocyc.TRANS-RXN-475,reaction,EcoCyc reaction,reactions.dat
RXN-10981,reaction.ecocyc.RXN-10981,reaction,EcoCyc reaction,reactions.dat
ABC-9-RXN,reaction.ecocyc.ABC-9-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-13853,reaction.ecocyc.RXN-13853,reaction,EcoCyc reaction,reactions.dat
RXN-21426,reaction.ecocyc.RXN-21426,reaction,EcoCyc reaction,reactions.dat
RXN0-5186,reaction.ecocyc.RXN0-5186,reaction,EcoCyc reaction,reactions.dat
RXN0-5389,reaction.ecocyc.RXN0-5389,reaction,EcoCyc reaction,reactions.dat
RXN0-7200,reaction.ecocyc.RXN0-7200,reaction,EcoCyc reaction,reactions.dat
GKI-RXN,reaction.ecocyc.GKI-RXN,reaction,EcoCyc reaction,reactions.dat
NAG6PDEACET-RXN,reaction.ecocyc.NAG6PDEACET-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-17393,reaction.ecocyc.RXN-17393,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-161,reaction.ecocyc.TRANS-RXN-161,reaction,EcoCyc reaction,reactions.dat
1.1.1.264-RXN,reaction.ecocyc.1.1.1.264-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-6409,reaction.ecocyc.RXN0-6409,reaction,EcoCyc reaction,reactions.dat
RXN0-6499,reaction.ecocyc.RXN0-6499,reaction,EcoCyc reaction,reactions.dat
RXN-22449,reaction.ecocyc.RXN-22449,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-213,reaction.ecocyc.TRANS-RXN0-213,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-288,reaction.ecocyc.TRANS-RXN0-288,reaction,EcoCyc reaction,reactions.dat
RXN-17783,reaction.ecocyc.RXN-17783,reaction,EcoCyc reaction,reactions.dat
RXN0-5184,reaction.ecocyc.RXN0-5184,reaction,EcoCyc reaction,reactions.dat
RXN0-7341,reaction.ecocyc.RXN0-7341,reaction,EcoCyc reaction,reactions.dat
RXN-9087,reaction.ecocyc.RXN-9087,reaction,EcoCyc reaction,reactions.dat
RXN-23949,reaction.ecocyc.RXN-23949,reaction,EcoCyc reaction,reactions.dat
2.3.1.41-RXN,reaction.ecocyc.2.3.1.41-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-7247,reaction.ecocyc.RXN0-7247,reaction,EcoCyc reaction,reactions.dat
RXN-20456,reaction.ecocyc.RXN-20456,reaction,EcoCyc reaction,reactions.dat
RXN0-5459,reaction.ecocyc.RXN0-5459,reaction,EcoCyc reaction,reactions.dat
HYDGLUTSYN-RXN,reaction.ecocyc.HYDGLUTSYN-RXN,reaction,EcoCyc reaction,reactions.dat
XYLULOKIN-RXN,reaction.ecocyc.XYLULOKIN-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-565,reaction.ecocyc.TRANS-RXN0-565,reaction,EcoCyc reaction,reactions.dat
RXN0-2461,reaction.ecocyc.RXN0-2461,reaction,EcoCyc reaction,reactions.dat
R138-RXN,reaction.ecocyc.R138-RXN,reaction,EcoCyc reaction,reactions.dat
PYFLAVOXRE-RXN,reaction.ecocyc.PYFLAVOXRE-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-6560,reaction.ecocyc.RXN0-6560,reaction,EcoCyc reaction,reactions.dat
RXN0-286,reaction.ecocyc.RXN0-286,reaction,EcoCyc reaction,reactions.dat
RXN-18739,reaction.ecocyc.RXN-18739,reaction,EcoCyc reaction,reactions.dat
RXN0-5210,reaction.ecocyc.RXN0-5210,reaction,EcoCyc reaction,reactions.dat
RXN-17784,reaction.ecocyc.RXN-17784,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-285,reaction.ecocyc.TRANS-RXN-285,reaction,EcoCyc reaction,reactions.dat
DIHYDRODIPICSYN-RXN,reaction.ecocyc.DIHYDRODIPICSYN-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-12827,reaction.ecocyc.RXN-12827,reaction,EcoCyc reaction,reactions.dat
H2PTEROATESYNTH-RXN,reaction.ecocyc.H2PTEROATESYNTH-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-209,reaction.ecocyc.TRANS-RXN0-209,reaction,EcoCyc reaction,reactions.dat
RXN-17897,reaction.ecocyc.RXN-17897,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-1540,reaction.ecocyc.TRANS-RXN-1540,reaction,EcoCyc reaction,reactions.dat
RXN-9377,reaction.ecocyc.RXN-9377,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-157,reaction.ecocyc.TRANS-RXN-157,reaction,EcoCyc reaction,reactions.dat
THREOSPON-RXN,reaction.ecocyc.THREOSPON-RXN,reaction,EcoCyc reaction,reactions.dat
DARAB5PISOM-RXN,reaction.ecocyc.DARAB5PISOM-RXN,reaction,EcoCyc reaction,reactions.dat
H2PTERIDINEPYROPHOSPHOKIN-RXN,reaction.ecocyc.H2PTERIDINEPYROPHOSPHOKIN-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-385,reaction.ecocyc.RXN0-385,reaction,EcoCyc reaction,reactions.dat
DMK-RXN,reaction.ecocyc.DMK-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-19407,reaction.ecocyc.RXN-19407,reaction,EcoCyc reaction,reactions.dat
RXN0-271,reaction.ecocyc.RXN0-271,reaction,EcoCyc reaction,reactions.dat
RXN-12587,reaction.ecocyc.RXN-12587,reaction,EcoCyc reaction,reactions.dat
RXN-24049,reaction.ecocyc.RXN-24049,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-460,reaction.ecocyc.TRANS-RXN0-460,reaction,EcoCyc reaction,reactions.dat
CELLULOSE-SYNTHASE-UDP-FORMING-RXN,reaction.ecocyc.CELLULOSE-SYNTHASE-UDP-FORMING-RXN,reaction,EcoCyc reaction,reactions.dat
ISOCIT-CLEAV-RXN,reaction.ecocyc.ISOCIT-CLEAV-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-12445,reaction.ecocyc.RXN-12445,reaction,EcoCyc reaction,reactions.dat
RXN0-7327,reaction.ecocyc.RXN0-7327,reaction,EcoCyc reaction,reactions.dat
DEPHOSICITDEHASE-RXN,reaction.ecocyc.DEPHOSICITDEHASE-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-5125,reaction.ecocyc.RXN0-5125,reaction,EcoCyc reaction,reactions.dat
ISOLEUCINE--TRNA-LIGASE-RXN,reaction.ecocyc.ISOLEUCINE--TRNA-LIGASE-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-7362,reaction.ecocyc.RXN0-7362,reaction,EcoCyc reaction,reactions.dat
RXN-12570,reaction.ecocyc.RXN-12570,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-347,reaction.ecocyc.TRANS-RXN-347,reaction,EcoCyc reaction,reactions.dat
RXN-21383,reaction.ecocyc.RXN-21383,reaction,EcoCyc reaction,reactions.dat
RXN-21024,reaction.ecocyc.RXN-21024,reaction,EcoCyc reaction,reactions.dat
CITC-RXN,reaction.ecocyc.CITC-RXN,reaction,EcoCyc reaction,reactions.dat
ABC-13-RXN,reaction.ecocyc.ABC-13-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-267,reaction.ecocyc.TRANS-RXN-267,reaction,EcoCyc reaction,reactions.dat
NANK-RXN,reaction.ecocyc.NANK-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-23528,reaction.ecocyc.RXN-23528,reaction,EcoCyc reaction,reactions.dat
RXN-11152,reaction.ecocyc.RXN-11152,reaction,EcoCyc reaction,reactions.dat
GLUC1PURIDYLTRANS-RXN,reaction.ecocyc.GLUC1PURIDYLTRANS-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-9524,reaction.ecocyc.RXN-9524,reaction,EcoCyc reaction,reactions.dat
RXN0-2044,reaction.ecocyc.RXN0-2044,reaction,EcoCyc reaction,reactions.dat
PHOSPHASERDECARB-RXN,reaction.ecocyc.PHOSPHASERDECARB-RXN,reaction,EcoCyc reaction,reactions.dat
ABC-2-RXN,reaction.ecocyc.ABC-2-RXN,reaction,EcoCyc reaction,reactions.dat
PFLDEACTIV-RXN,reaction.ecocyc.PFLDEACTIV-RXN,reaction,EcoCyc reaction,reactions.dat
ALADEHYDCHLORO-RXN,reaction.ecocyc.ALADEHYDCHLORO-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-723,reaction.ecocyc.RXN0-723,reaction,EcoCyc reaction,reactions.dat
3-OXOACYL-ACP-REDUCT-RXN,reaction.ecocyc.3-OXOACYL-ACP-REDUCT-RXN,reaction,EcoCyc reaction,reactions.dat
2.6.1.57-RXN,reaction.ecocyc.2.6.1.57-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-19573,reaction.ecocyc.RXN-19573,reaction,EcoCyc reaction,reactions.dat
L-GLN-FRUCT-6-P-AMINOTRANS-RXN,reaction.ecocyc.L-GLN-FRUCT-6-P-AMINOTRANS-RXN,reaction,EcoCyc reaction,reactions.dat
1.1.1.283-RXN,reaction.ecocyc.1.1.1.283-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-6938,reaction.ecocyc.RXN0-6938,reaction,EcoCyc reaction,reactions.dat
PREPHENATEDEHYDRAT-RXN,reaction.ecocyc.PREPHENATEDEHYDRAT-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-121C,reaction.ecocyc.TRANS-RXN-121C,reaction,EcoCyc reaction,reactions.dat
TRE6PHYDRO-RXN,reaction.ecocyc.TRE6PHYDRO-RXN,reaction,EcoCyc reaction,reactions.dat
ABC-27-RXN,reaction.ecocyc.ABC-27-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-11326,reaction.ecocyc.RXN-11326,reaction,EcoCyc reaction,reactions.dat
CATAL-RXN,reaction.ecocyc.CATAL-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-274,reaction.ecocyc.TRANS-RXN0-274,reaction,EcoCyc reaction,reactions.dat
RXN-17846,reaction.ecocyc.RXN-17846,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-106B,reaction.ecocyc.TRANS-RXN-106B,reaction,EcoCyc reaction,reactions.dat
ACYLGPEACYLTRANS-RXN,reaction.ecocyc.ACYLGPEACYLTRANS-RXN,reaction,EcoCyc reaction,reactions.dat
NMNAMIDOHYDRO-RXN,reaction.ecocyc.NMNAMIDOHYDRO-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-295,reaction.ecocyc.TRANS-RXN-295,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-587,reaction.ecocyc.TRANS-RXN0-587,reaction,EcoCyc reaction,reactions.dat
RXN-11813,reaction.ecocyc.RXN-11813,reaction,EcoCyc reaction,reactions.dat
RXN0-1483,reaction.ecocyc.RXN0-1483,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-265,reaction.ecocyc.TRANS-RXN0-265,reaction,EcoCyc reaction,reactions.dat
RXN-20673,reaction.ecocyc.RXN-20673,reaction,EcoCyc reaction,reactions.dat
RXN-15127,reaction.ecocyc.RXN-15127,reaction,EcoCyc reaction,reactions.dat
RXN0-6485,reaction.ecocyc.RXN0-6485,reaction,EcoCyc reaction,reactions.dat
RIBONUCLEOSIDE-DIP-REDUCTII-RXN,reaction.ecocyc.RIBONUCLEOSIDE-DIP-REDUCTII-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-25087,reaction.ecocyc.RXN-25087,reaction,EcoCyc reaction,reactions.dat
RXN-12893,reaction.ecocyc.RXN-12893,reaction,EcoCyc reaction,reactions.dat
DEHYDDEOXPHOSGALACT-ALDOL-RXN,reaction.ecocyc.DEHYDDEOXPHOSGALACT-ALDOL-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-5263,reaction.ecocyc.RXN0-5263,reaction,EcoCyc reaction,reactions.dat
AMPSYN-RXN,reaction.ecocyc.AMPSYN-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-5257,reaction.ecocyc.RXN0-5257,reaction,EcoCyc reaction,reactions.dat
RXN-14073,reaction.ecocyc.RXN-14073,reaction,EcoCyc reaction,reactions.dat
RXN-22699,reaction.ecocyc.RXN-22699,reaction,EcoCyc reaction,reactions.dat
TRIPHOSPHATASE-RXN,reaction.ecocyc.TRIPHOSPHATASE-RXN,reaction,EcoCyc reaction,reactions.dat
FERREDOXIN--NAD+-REDUCTASE-RXN,reaction.ecocyc.FERREDOXIN--NAD_-REDUCTASE-RXN,reaction,EcoCyc reaction,reactions.dat
SUCCORNTRANSAM-RXN,reaction.ecocyc.SUCCORNTRANSAM-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-14883,reaction.ecocyc.RXN-14883,reaction,EcoCyc reaction,reactions.dat
FES-OX-RXN,reaction.ecocyc.FES-OX-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-501,reaction.ecocyc.TRANS-RXN0-501,reaction,EcoCyc reaction,reactions.dat
RXN-14712,reaction.ecocyc.RXN-14712,reaction,EcoCyc reaction,reactions.dat
RXN0-6957,reaction.ecocyc.RXN0-6957,reaction,EcoCyc reaction,reactions.dat
GMP-REDUCT-RXN,reaction.ecocyc.GMP-REDUCT-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-14112,reaction.ecocyc.RXN-14112,reaction,EcoCyc reaction,reactions.dat
RXN0-6375,reaction.ecocyc.RXN0-6375,reaction,EcoCyc reaction,reactions.dat
RXN0-7388,reaction.ecocyc.RXN0-7388,reaction,EcoCyc reaction,reactions.dat
RXN-16992,reaction.ecocyc.RXN-16992,reaction,EcoCyc reaction,reactions.dat
RXN0-5238,reaction.ecocyc.RXN0-5238,reaction,EcoCyc reaction,reactions.dat
RXN0-6525,reaction.ecocyc.RXN0-6525,reaction,EcoCyc reaction,reactions.dat
RXN-25088,reaction.ecocyc.RXN-25088,reaction,EcoCyc reaction,reactions.dat
RXN-14932,reaction.ecocyc.RXN-14932,reaction,EcoCyc reaction,reactions.dat
RXN0-7205,reaction.ecocyc.RXN0-7205,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-367,reaction.ecocyc.TRANS-RXN-367,reaction,EcoCyc reaction,reactions.dat
URPHOS-RXN,reaction.ecocyc.URPHOS-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-272,reaction.ecocyc.TRANS-RXN-272,reaction,EcoCyc reaction,reactions.dat
RXN0-6565,reaction.ecocyc.RXN0-6565,reaction,EcoCyc reaction,reactions.dat
RXN0-7367,reaction.ecocyc.RXN0-7367,reaction,EcoCyc reaction,reactions.dat
RXN0-1861,reaction.ecocyc.RXN0-1861,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-204,reaction.ecocyc.TRANS-RXN0-204,reaction,EcoCyc reaction,reactions.dat
RXN-21299,reaction.ecocyc.RXN-21299,reaction,EcoCyc reaction,reactions.dat
RXN-23940,reaction.ecocyc.RXN-23940,reaction,EcoCyc reaction,reactions.dat
RXN-12753,reaction.ecocyc.RXN-12753,reaction,EcoCyc reaction,reactions.dat
RXN-21027,reaction.ecocyc.RXN-21027,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-369,reaction.ecocyc.TRANS-RXN-369,reaction,EcoCyc reaction,reactions.dat
RXN-22328,reaction.ecocyc.RXN-22328,reaction,EcoCyc reaction,reactions.dat
3.1.11.1-RXN,reaction.ecocyc.3.1.11.1-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-7311,reaction.ecocyc.RXN0-7311,reaction,EcoCyc reaction,reactions.dat
RXN0-6,reaction.ecocyc.RXN0-6,reaction,EcoCyc reaction,reactions.dat
RXN-25213,reaction.ecocyc.RXN-25213,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-16,reaction.ecocyc.TRANS-RXN-16,reaction,EcoCyc reaction,reactions.dat
RXN-9535,reaction.ecocyc.RXN-9535,reaction,EcoCyc reaction,reactions.dat
RXN0-7096,reaction.ecocyc.RXN0-7096,reaction,EcoCyc reaction,reactions.dat
ANTHRANSYN-RXN,reaction.ecocyc.ANTHRANSYN-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-71,reaction.ecocyc.TRANS-RXN-71,reaction,EcoCyc reaction,reactions.dat
ETHAMLY-RXN,reaction.ecocyc.ETHAMLY-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-5052,reaction.ecocyc.RXN0-5052,reaction,EcoCyc reaction,reactions.dat
RXN0-6464,reaction.ecocyc.RXN0-6464,reaction,EcoCyc reaction,reactions.dat
RXN0-5144,reaction.ecocyc.RXN0-5144,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-286,reaction.ecocyc.TRANS-RXN0-286,reaction,EcoCyc reaction,reactions.dat
RXN-21266,reaction.ecocyc.RXN-21266,reaction,EcoCyc reaction,reactions.dat
ALANINE-AMINOTRANSFERASE-RXN,reaction.ecocyc.ALANINE-AMINOTRANSFERASE-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-23862,reaction.ecocyc.RXN-23862,reaction,EcoCyc reaction,reactions.dat
DGTPTRIPHYDRO-RXN,reaction.ecocyc.DGTPTRIPHYDRO-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-61,reaction.ecocyc.TRANS-RXN-61,reaction,EcoCyc reaction,reactions.dat
RXN-16996,reaction.ecocyc.RXN-16996,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-508,reaction.ecocyc.TRANS-RXN0-508,reaction,EcoCyc reaction,reactions.dat
RXN0-5123,reaction.ecocyc.RXN0-5123,reaction,EcoCyc reaction,reactions.dat
RXN-17754,reaction.ecocyc.RXN-17754,reaction,EcoCyc reaction,reactions.dat
RXN-19492,reaction.ecocyc.RXN-19492,reaction,EcoCyc reaction,reactions.dat
GLYCDEH-RXN,reaction.ecocyc.GLYCDEH-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-3341,reaction.ecocyc.RXN0-3341,reaction,EcoCyc reaction,reactions.dat
ISOCITDEH-RXN,reaction.ecocyc.ISOCITDEH-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-5461,reaction.ecocyc.RXN0-5461,reaction,EcoCyc reaction,reactions.dat
TRYPTOPHAN--TRNA-LIGASE-RXN,reaction.ecocyc.TRYPTOPHAN--TRNA-LIGASE-RXN,reaction,EcoCyc reaction,reactions.dat
ACYL-COA-HYDROLASE-RXN,reaction.ecocyc.ACYL-COA-HYDROLASE-RXN,reaction,EcoCyc reaction,reactions.dat
URA-PHOSPH-RXN,reaction.ecocyc.URA-PHOSPH-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-4942,reaction.ecocyc.RXN0-4942,reaction,EcoCyc reaction,reactions.dat
DIHYDROOROT-RXN,reaction.ecocyc.DIHYDROOROT-RXN,reaction,EcoCyc reaction,reactions.dat
RXN-23897,reaction.ecocyc.RXN-23897,reaction,EcoCyc reaction,reactions.dat
RXN0-6678,reaction.ecocyc.RXN0-6678,reaction,EcoCyc reaction,reactions.dat
RXN0-7445,reaction.ecocyc.RXN0-7445,reaction,EcoCyc reaction,reactions.dat
DIAMINOPIMDECARB-RXN,reaction.ecocyc.DIAMINOPIMDECARB-RXN,reaction,EcoCyc reaction,reactions.dat
DSBD-RXN,reaction.ecocyc.DSBD-RXN,reaction,EcoCyc reaction,reactions.dat
DTDPDEHYDRHAMEPIM-RXN,reaction.ecocyc.DTDPDEHYDRHAMEPIM-RXN,reaction,EcoCyc reaction,reactions.dat
PABASYN-RXN,reaction.ecocyc.PABASYN-RXN,reaction,EcoCyc reaction,reactions.dat
RXN0-6555,reaction.ecocyc.RXN0-6555,reaction,EcoCyc reaction,reactions.dat
NADH-DEHYDROGENASE-QUINONE-RXN,reaction.ecocyc.NADH-DEHYDROGENASE-QUINONE-RXN,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN0-470,reaction.ecocyc.TRANS-RXN0-470,reaction,EcoCyc reaction,reactions.dat
TRANS-RXN-106A,reaction.ecocyc.TRANS-RXN-106A,reaction,EcoCyc reaction,reactions.dat
RXN0-2144,reaction.ecocyc.RXN0-2144,reaction,EcoCyc reaction,reactions.dat
RXN-15510,reaction.ecocyc.RXN-15510,reaction,EcoCyc reaction,reactions.dat
RXN-19243,reaction.ecocyc.RXN-19243,reaction,EcoCyc reaction,reactions.dat
RXN-20149,reaction.ecocyc.RXN-20149,reaction,EcoCyc reaction,reactions.dat
