source_id,relation_type,target_id,direction,evidence,source_database,source_record_id,notes
protein.Q47005,activates,gene.b3842,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rfaH; function=+
protein.Q47005,represses,gene.b1924,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=fliD; function=-
protein.Q47005,activates,gene.b3703,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rpmH; function=+
protein.Q47005,represses,gene.b3649,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rpoZ; function=-
protein.Q47005,represses,gene.b1814,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=sdaA; function=-
protein.Q47005,represses,gene.b1916,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=sdiA; function=-
protein.Q47005,represses,gene.b2913,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=serA; function=-
protein.Q47005,activates,gene.b3648,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gmk; function=+
protein.Q47005,represses,gene.b2707,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=srlR; function=-
protein.Q47005,activates,gene.b0726,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=sucA; function=-+
protein.Q47005,represses,gene.b0726,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=sucA; function=-+
protein.Q47005,represses,gene.b3118,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=tdcA; function=-
protein.Q47005,represses,gene.b3119,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=tdcR; function=-
protein.Q47005,represses,gene.b1719,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=thrS; function=-
protein.Q47005,represses,gene.b3708,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=tnaA; function=-
protein.Q47005,represses,gene.b3709,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=tnaB; function=-
protein.Q47005,represses,gene.b0740,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=tolB; function=-
protein.Q47005,represses,gene.b0888,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=trxB; function=-
protein.Q47005,represses,gene.b3669,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=uhpA; function=-
protein.Q47005,represses,gene.b0398,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=sbcD; function=-
protein.Q47005,represses,gene.b0410,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yajD; function=-
protein.Q47005,represses,gene.b0736,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ybgC; function=-
protein.Q47005,represses,gene.b1914,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=uvrY; function=-
protein.Q47005,represses,gene.b2405,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=xapR; function=-
protein.Q47005,activates,gene.b2823,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ppdC; function=+
protein.Q47005,represses,gene.b2824,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ygdB; function=-
protein.Q47005,activates,gene.b2923,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=argO; function=+
protein.Q47005,activates,gene.b3120,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yhaB; function=+
protein.Q47005,represses,gene.b3170,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rimP; function=-
protein.Q47005,represses,gene.b3291,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mscL; function=-
protein.Q47005,represses,gene.b3337,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=bfd; function=-
protein.Q47005,represses,gene.b3742,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mioC; function=-
protein.Q47005,represses,gene.b1692,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ydiB; function=-
protein.Q47005,represses,gene.b0315,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=pdeL; function=-
protein.Q47005,represses,gene.b0897,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ycaC; function=-
protein.Q47005,represses,gene.b0898,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ycaD; function=-
protein.Q47005,represses,gene.b4224,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=chpS; function=-
protein.Q47005,represses,gene.b1214,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ychA; function=-
protein.Q47005,represses,gene.b0382,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=iraP; function=-
protein.Q47005,represses,gene.b3765,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yifB; function=-
protein.Q47005,activates,gene.b3766,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ilvL; function=+
protein.Q47005,activates,gene.b3707,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=tnaC; function=+
protein.Q47005,activates,gene.b4246,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=pyrL; function=+
protein.Q47005,activates,gene.b0075,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=leuL; function=+
protein.Q47005,activates,gene.b3785,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=wzzE; function=+
protein.Q47005,represses,gene.b3860,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=dsbA; function=-
protein.Q47005,activates,gene.b0337,directed,C,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=codA; function=+
protein.Q47005,activates,gene.b0336,directed,C,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=codB; function=+
protein.Q47005,activates,gene.b2661,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gabD; function=+
protein.Q47005,activates,gene.b2663,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gabP; function=+
protein.Q47005,represses,gene.b3647,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ligB; function=-
protein.Q47005,represses,gene.b2156,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=lysP; function=-
protein.Q47005,represses,gene.b3631,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=waaG; function=-
protein.Q47005,represses,gene.b1053,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mdtG; function=-
protein.Q47005,activates,gene.b3335,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gspO; function=+
protein.Q47005,represses,gene.b4169,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=amiB; function=-
protein.Q47005,represses,gene.b3720,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=bglH; function=-
protein.Q47005,represses,gene.b4040,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ubiA; function=-
protein.Q47005,activates,gene.b0605,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ahpC; function=+
protein.Q47005,represses,gene.b3495,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=uspA; function=-
protein.Q47005,represses,gene.b4376,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=osmY; function=-
protein.Q47005,activates,gene.b1189,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=dadA; function=+
protein.Q47005,activates,gene.b0167,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=glnD; function=+
protein.Q47005,represses,gene.b0338,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cynR; function=-
protein.Q47005,activates,gene.b4219,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=msrA; function=+
protein.Q47005,activates,gene.b1530,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=marR; function=+
protein.Q47005,represses,gene.b2905,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gcvT; function=-
protein.Q47005,activates,gene.b3820,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yigI; function=+
protein.Q47005,activates,gene.b3826,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yigL; function=+
protein.Q47005,represses,gene.b1096,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=pabC; function=-
protein.Q47005,represses,gene.b1842,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=holE; function=-
protein.Q47005,activates,gene.b3214,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gltF; function=-+
protein.Q47005,represses,gene.b3214,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gltF; function=-+
protein.Q47005,represses,gene.b3215,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yhcA; function=-
protein.Q47005,represses,gene.b1188,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ycgB; function=-
protein.Q47005,represses,gene.b0704,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ybfC; function=-
protein.Q47005,represses,gene.b1661,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cfa; function=-
protein.Q47005,activates,gene.b3687,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ibpA; function=+
protein.Q47005,activates,gene.b1004,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=wrbA; function=+
protein.Q47005,activates,gene.b3512,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gadE; function=+
protein.Q47005,represses,gene.b0109,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=nadC; function=-
protein.Q47005,represses,gene.b3406,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=greB; function=-
protein.Q47005,represses,gene.b3054,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ygiF; function=-
protein.Q47005,represses,gene.b2369,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=evgA; function=-
protein.Q47005,represses,gene.b4114,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=eptA; function=-
protein.Q47005,represses,gene.b1533,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=eamA; function=-
protein.Q47005,activates,gene.b1534,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ydeE; function=+
protein.Q47005,represses,gene.b0208,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yafC; function=-
protein.Q47005,activates,gene.b0209,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yafD; function=-+
protein.Q47005,represses,gene.b0209,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yafD; function=-+
protein.Q47005,activates,gene.b0210,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yafE; function=-+
protein.Q47005,represses,gene.b0210,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yafE; function=-+
protein.Q47005,represses,gene.b0135,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yadC; function=-
protein.Q47005,activates,gene.b3657,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yicJ; function=+
protein.Q47005,represses,gene.b3996,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=nudC; function=-
protein.Q47005,activates,gene.b3688,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yidQ; function=+
protein.Q47005,represses,gene.b3712,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yieE; function=-
protein.Q47005,represses,gene.b3715,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yieH; function=-
protein.Q47005,represses,gene.b3716,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cbrB; function=-
protein.Q47005,represses,gene.b3717,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cbrC; function=-
protein.Q47005,represses,gene.b3755,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yieP; function=-
protein.Q47005,represses,gene.b1020,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=phoH; function=-
protein.Q47005,represses,gene.b3995,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rsd; function=-
protein.Q47005,represses,gene.b0569,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=nfrB; function=-
protein.Q47005,represses,gene.b0498,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ybbC; function=-
protein.Q47005,activates,gene.b2934,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cmtB; function=+
protein.Q47005,activates,gene.b2933,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cmtA; function=+
protein.Q47005,activates,gene.b2806,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rlmM; function=+
protein.Q47005,represses,gene.b0106,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=hofC; function=-
protein.Q47005,represses,gene.b0997,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=torA; function=-
protein.Q47005,represses,gene.b3857,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mobA; function=-
protein.Q47005,activates,gene.b3858,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yihD; function=+
protein.Q47005,represses,gene.b3867,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=hemN; function=-
protein.Q47005,represses,gene.b3872,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yihL; function=-
protein.Q47005,represses,gene.b3876,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yihO; function=-
protein.Q47005,represses,gene.b3878,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yihQ; function=-
protein.Q47005,represses,gene.b3889,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yiiE; function=-
protein.Q47005,represses,gene.b3890,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yiiF; function=-
protein.Q47005,represses,gene.b3894,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=fdoG; function=-
protein.Q47005,represses,gene.b3895,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=fdhD; function=-
protein.Q47005,represses,gene.b3954,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yijO; function=-
protein.Q47005,activates,gene.b4001,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yjaH; function=+
protein.Q47005,represses,gene.b4020,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yjbB; function=-
protein.Q47005,represses,gene.b4056,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yjbQ; function=-
protein.Q47005,activates,gene.b4060,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yjcB; function=+
protein.Q47005,activates,gene.b4061,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=pdeC; function=+
protein.Q47005,activates,gene.b4066,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yjcF; function=+
protein.Q47005,activates,gene.b4075,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=nrfF; function=+
protein.Q47005,activates,gene.b4076,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=nrfG; function=+
protein.Q47005,represses,gene.b4078,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yjcO; function=-
protein.Q47005,represses,gene.b0139,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=htrE; function=-
protein.Q47005,activates,gene.b2038,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rfbC; function=+
protein.Q47005,represses,gene.b2112,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yehE; function=-
protein.Q47005,activates,gene.b2132,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=bglX; function=+
protein.Q47005,activates,gene.b2158,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yeiH; function=+
protein.Q47005,represses,gene.b2178,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yejB; function=-
protein.Q47005,represses,gene.b2181,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yejG; function=-
protein.Q47005,represses,gene.b2188,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=lapC; function=-
protein.Q47005,represses,gene.b2194,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ccmH; function=-
protein.Q47005,represses,gene.b2200,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ccmB; function=-
protein.Q47005,represses,gene.b2201,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ccmA; function=-
protein.Q47005,represses,gene.b2202,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=napC; function=-
protein.Q47005,represses,gene.b2203,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=napB; function=-
protein.Q47005,represses,gene.b3175,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=secG; function=-
protein.Q47005,represses,gene.b2157,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yeiE; function=-
protein.Q47005,represses,gene.b4375,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=prfC; function=-
protein.Q47005,represses,gene.b0813,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=rhtA; function=-
protein.Q47005,represses,gene.b0192,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=nlpE; function=-
protein.Q47005,represses,gene.b0193,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yaeF; function=-
protein.Q47005,represses,gene.b1991,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cobT; function=-
protein.Q47005,activates,gene.b3334,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gspM; function=+
protein.Q47005,represses,gene.b2671,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=ygaC; function=-
protein.Q47005,represses,gene.b3620,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=waaF; function=-
protein.Q47005,activates,gene.b3471,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yhhQ; function=+
protein.Q47005,represses,gene.b3488,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yhiJ; function=-
protein.Q47005,activates,gene.b3513,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mdtE; function=-+
protein.Q47005,represses,gene.b3513,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mdtE; function=-+
protein.Q47005,represses,gene.b3514,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=mdtF; function=-
protein.Q47005,represses,gene.b3516,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=gadX; function=-
protein.Q47005,represses,gene.b3522,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yhjD; function=-
protein.Q47005,activates,gene.b3523,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yhjE; function=+
protein.Q47005,represses,gene.b3552,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yiaD; function=-
protein.Q47005,activates,gene.b3561,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=wecH; function=+
protein.Q47005,represses,gene.b0138,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yadM; function=-
protein.Q47005,represses,gene.b0162,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=cdaR; function=-
protein.Q47005,represses,gene.b2236,directed,S,RegulonDB,RDBECOLITFC00104,regulator=Nac; target=yfaE; function=-
